transaction_id,transaction_date,year,month,year_month,customer_id,region,category,product,quantity,unit_price,discount,sales,cost,profit,profit_margin,payment_method,sales_channel,returned
TXN-004817,2025-03-06,2025,3,2025-03,UNKNOWN,West,Electronics,Headphones,4,99.83,0.0429,382.19,244.81,137.38,0.3595,Bank Transfer,Online,No
TXN-004818,2023-10-28,2023,10,2023-10,CUST-01320,South,Furniture,Cabinet,4,243.69,0.1517,826.89,758.64,68.25,0.0825,Cash,Marketplace,No
TXN-004819,2024-05-02,2024,5,2024-05,UNKNOWN,South,Electronics,Headphones,10,96.11,0.3062,666.81,785.05,-118.24,-0.1773,Bank Transfer,Online,No
TXN-004820,2025-04-29,2025,4,2025-04,CUST-01814,South,Electronics,Tablet,13,383.1,0.0913,4525.6,3954.62,570.98,0.1262,Debit Card,Online,No
TXN-004821,2024-05-06,2024,5,2024-05,CUST-02175,West,Accessories,Keyboard,9,50.81,0.0291,443.98,301.91,142.07,0.32,Debit Card,Online,No
TXN-004822,2024-09-13,2024,9,2024-09,CUST-00425,North,Accessories,Desk Lamp,14,46.9,0.0241,640.78,448.6,192.18,0.2999,Cash,Store,No
TXN-004823,2025-04-08,2025,4,2025-04,CUST-00495,West,Office Supplies,Folders,8,6.24,0.0875,45.55,35.5,10.05,0.2206,Bank Transfer,Store,No
TXN-004824,2025-06-07,2025,6,2025-06,CUST-00757,South,Office Supplies,Paper Pack,8,11.73,0.2216,73.05,63.81,9.24,0.1265,Cash,Store,No
TXN-004825,2024-03-31,2024,3,2024-03,CUST-02003,West,Electronics,Printer,6,232.11,0.1247,1219.0,773.9,445.1,0.3651,Upi,Store,No
TXN-004826,2024-01-16,2024,1,2024-01,CUST-00815,South,Accessories,USB Hub,1,39.18,0.0707,36.41,25.53,10.88,0.2988,Credit Card,Store,No
TXN-004827,2023-06-29,2023,6,2023-06,CUST-01824,North,Furniture,Desk,4,357.93,0.0679,1334.51,1143.82,190.69,0.1429,Cash,Online,No
TXN-004828,2024-05-05,2024,5,2024-05,CUST-02292,East,Electronics,Monitor,5,290.91,0.0413,1394.48,915.04,479.44,0.3438,Debit Card,Online,No
TXN-004829,2025-04-17,2025,4,2025-04,CUST-01096,North,Furniture,Bookshelf,9,149.81,0.2016,1076.47,1069.94,6.53,0.0061,Bank Transfer,Store,Yes
TXN-004830,2024-03-20,2024,3,2024-03,CUST-00344,West,Furniture,Office Chair,3,160.78,0.1345,417.47,392.08,25.39,0.0608,Cash,Marketplace,No
TXN-004831,2023-11-14,2023,11,2023-11,CUST-02290,East,Electronics,Monitor,8,253.29,0.1449,1732.71,1551.31,181.4,0.1047,Upi,Store,Yes
TXN-004832,2023-04-08,2023,4,2023-04,CUST-00929,East,Electronics,Headphones,8,94.13,0.0944,681.95,546.94,135.01,0.198,Credit Card,Online,No
TXN-004833,2023-12-22,2023,12,2023-12,CUST-01498,North,Furniture,Bookshelf,8,142.44,0.2164,892.93,826.12,66.81,0.0748,Cash,Marketplace,No
TXN-004834,2023-08-04,2023,8,2023-08,CUST-02399,East,Furniture,Office Chair,14,174.52,0.0387,2348.73,1622.58,726.15,0.3092,Bank Transfer,Online,No
TXN-004835,2025-06-09,2025,6,2025-06,CUST-02244,South,Electronics,Laptop,3,771.43,0.2247,1794.27,1651.21,143.06,0.0797,Debit Card,Online,No
TXN-004836,2024-04-26,2024,4,2024-04,CUST-02088,West,Electronics,Stapler,5,9.51,0.13,41.37,30.51,10.86,0.2625,Bank Transfer,Marketplace,No
TXN-004837,2023-05-05,2023,5,2023-05,CUST-00884,East,Electronics,Printer,6,237.36,0.1519,1207.83,1081.85,125.98,0.1043,Bank Transfer,Store,No
TXN-004838,2023-03-03,2023,3,2023-03,CUST-01677,East,Office Supplies,Stapler,11,10.72,0.35,76.65,83.44,-6.79,-0.0886,Upi,Marketplace,No
TXN-004839,2025-02-14,2025,2,2025-02,CUST-00836,West,Electronics,Laptop,10,866.88,0.17600000000000002,7143.09,6641.17,501.92,0.0703,Cash,Online,No
TXN-004840,2025-04-29,2025,4,2025-04,CUST-01373,East,Furniture,Cabinet,12,226.84,0.2357,2080.49,2157.5,-77.01,-0.037,Credit Card,Online,No
TXN-004841,2024-11-26,2024,11,2024-11,CUST-00844,East,Office Supplies,Paper Pack,8,11.96,0.1668,79.72,71.02,8.7,0.1091,Debit Card,Store,No
TXN-004842,2023-04-23,2023,4,2023-04,CUST-02097,North,Office Supplies,Pens,12,4.44,0.1693,44.26,31.86,12.4,0.2802,Upi,Store,No
TXN-004843,2023-03-31,2023,3,2023-03,CUST-01878,East,Electronics,Tablet,1,465.17,0.1229,408.0,332.46,75.54,0.1851,Cash,Store,No
TXN-004844,2023-06-30,2023,6,2023-06,CUST-02366,South,Office Supplies,Folders,3,5.88,0.318,12.03,13.67,-1.64,-0.1363,Credit Card,Store,No
TXN-004845,2024-11-16,2024,11,2024-11,CUST-00666,North,Accessories,Desk Lamp,9,49.33,0.2655,326.1,319.02,7.08,0.0217,Cash,Online,No
TXN-004846,2024-11-28,2024,11,2024-11,CUST-02311,West,Electronics,Laptop,4,860.99,0.3382,2279.21,1900.92,378.29,0.166,Credit Card,Store,No
TXN-004847,2025-02-03,2025,2,2025-02,UNKNOWN,North,Office Supplies,Notebook,5,7.53,0.1785,30.93,25.08,5.85,0.1891,Debit Card,Store,No
TXN-004848,2023-03-30,2023,3,2023-03,CUST-01598,East,Furniture,Conference Table,4,592.58,0.1773,1950.06,1833.34,116.72,0.0599,Bank Transfer,Online,No
TXN-004849,2023-05-20,2023,5,2023-05,CUST-00435,North,Accessories,Keyboard,2,62.49,0.1961,100.47,72.63,27.84,0.2771,Credit Card,Online,No
TXN-004850,2025-04-01,2025,4,2025-04,CUST-01820,South,Furniture,Office Chair,5,190.39,0.1101,847.14,696.02,151.12,0.1784,Credit Card,Online,No
TXN-004851,2025-04-27,2025,4,2025-04,CUST-01938,West,Accessories,Mouse,13,23.99,0.1006,280.5,185.51,94.99,0.3386,Cash,Store,No
TXN-004852,2024-10-23,2024,10,2024-10,CUST-01939,North,Office Supplies,Pens,1,4.3,0.1232,3.77,3.31,0.46,0.122,Bank Transfer,Marketplace,No
TXN-004853,2023-04-07,2023,4,2023-04,CUST-00694,East,Office Supplies,Folders,14,94.29,0.1697,1096.05,64.22,1031.83,0.9414,Cash,Store,No
TXN-004854,2023-03-04,2023,3,2023-03,CUST-02024,East,Electronics,Printer,8,204.79,0.0906,1489.89,1382.74,107.15,0.0719,Credit Card,Online,No
TXN-004855,2023-02-20,2023,2,2023-02,CUST-00398,West,Office Supplies,Stapler,11,8.46,0.2454,70.22,51.45,18.77,0.2673,Cash,Marketplace,No
TXN-004856,2024-09-22,2024,9,2024-09,CUST-01833,North,Electronics,Monitor,11,236.89,0.1377,2246.97,1706.86,540.11,0.2404,Credit Card,Store,No
TXN-004857,2025-02-10,2025,2,2025-02,CUST-01176,West,Furniture,Cabinet,1,199.75,0.0664,186.49,133.38,53.11,0.2848,Cash,Store,Yes
TXN-004858,2024-07-30,2024,7,2024-07,CUST-00450,South,Electronics,Printer,4,199.01,0.1855,648.37,581.43,66.94,0.1032,Credit Card,Marketplace,No
TXN-004859,2023-08-28,2023,8,2023-08,CUST-02436,South,Office Supplies,Pens,13,3.94,0.2351,39.18,43.27,-4.09,-0.1044,Bank Transfer,Online,No
TXN-004860,2024-11-21,2024,11,2024-11,CUST-01899,South,Office Supplies,Pens,9,4.4,0.0346,38.23,31.22,7.01,0.1834,Credit Card,Online,No
TXN-004861,2023-02-23,2023,2,2023-02,CUST-00366,South,Accessories,Webcam,6,74.62,0.1673,372.82,356.2,16.62,0.0446,Bank Transfer,Store,No
TXN-004862,2025-01-25,2025,1,2025-01,CUST-00976,East,Electronics,Printer,8,213.3,0.0642,1596.85,1060.39,536.46,0.3359,Debit Card,Marketplace,No
TXN-004863,2025-03-24,2025,3,2025-03,CUST-01846,North,Accessories,USB Hub,7,29.75,0.1338,180.39,127.05,53.34,0.2957,Upi,Online,No
TXN-004864,2024-10-17,2024,10,2024-10,CUST-00500,South,Accessories,Mouse,2,25.59,0.0479,48.73,34.62,14.11,0.2896,Credit Card,Online,No
TXN-004865,2025-03-12,2025,3,2025-03,UNKNOWN,East,Accessories,Desk Lamp,14,39.08,0.259,405.42,352.39,53.03,0.1308,Credit Card,Marketplace,No
TXN-004866,2024-06-18,2024,6,2024-06,CUST-00257,South,Office Supplies,Pens,4,4.28,0.0679,15.96,13.41,2.55,0.1598,Bank Transfer,Online,No
TXN-004867,2024-03-03,2024,3,2024-03,CUST-00057,North,Electronics,Tablet,13,450.29,0.2652,4301.35,4059.21,242.14,0.0563,Upi,Online,No
TXN-004868,2023-10-22,2023,10,2023-10,CUST-00601,South,Accessories,Mouse,4,25.1,0.185,81.83,78.95,2.88,0.0352,Upi,Store,No
TXN-004869,2025-04-20,2025,4,2025-04,CUST-01779,South,Office Supplies,Stapler,9,9.59,0.0453,82.4,50.47,31.93,0.3875,Bank Transfer,Store,No
TXN-004870,2024-09-27,2024,9,2024-09,CUST-01270,East,Office Supplies,Notebook,7,8.65,0.2469,45.6,50.04,-4.44,-0.0974,Bank Transfer,Online,No
TXN-004871,2023-06-23,2023,6,2023-06,CUST-00773,West,Electronics,Laptop,13,857.45,0.0365,10739.99,7893.92,2846.07,0.265,Credit Card,Store,No
TXN-004872,2025-05-22,2025,5,2025-05,CUST-00618,East,Electronics,Headphones,9,93.9,0.1919,682.93,724.49,-41.56,-0.0609,Credit Card,Online,No
TXN-004873,2023-02-23,2023,2,2023-02,CUST-02010,East,Electronics,Monitor,9,232.36,0.1489,1779.85,1464.4,315.45,0.1772,Credit Card,Marketplace,Yes
TXN-004874,2024-06-19,2024,6,2024-06,CUST-01665,North,Furniture,Cabinet,5,223.47,0.0415,1070.98,696.7,374.28,0.3495,Credit Card,Online,No
TXN-004875,2023-06-23,2023,6,2023-06,CUST-02159,West,Furniture,Desk,13,294.49,0.0517,3630.44,2302.22,1328.22,0.3659,Bank Transfer,Store,No
TXN-004876,2024-08-28,2024,8,2024-08,CUST-02411,South,Accessories,USB Hub,2,32.18,0.2106,50.81,48.04,2.77,0.0545,Debit Card,Online,No
TXN-004877,2024-01-12,2024,1,2024-01,CUST-01582,South,Electronics,Headphones,8,89.43,0.0447,683.46,570.23,113.23,0.1657,Debit Card,Online,No
TXN-004878,2024-02-03,2024,2,2024-02,CUST-00111,North,Electronics,Headphones,4,80.09,0.1414,275.06,267.5,7.56,0.0275,Bank Transfer,Online,No
TXN-004879,2024-09-04,2024,9,2024-09,CUST-02345,North,Furniture,Cabinet,7,248.02,0.0787,1599.51,1046.31,553.2,0.3459,Credit Card,Marketplace,No
TXN-004880,2024-11-20,2024,11,2024-11,CUST-00327,West,Electronics,Headphones,1,96.66,0.1527,81.9,58.86,23.04,0.2813,Bank Transfer,Online,No
TXN-004881,2023-12-13,2023,12,2023-12,CUST-01773,North,Furniture,Desk,10,349.72,0.0258,3406.97,2409.43,997.54,0.2928,Debit Card,Online,No
TXN-004882,2025-06-28,2025,6,2025-06,CUST-00619,South,Office Supplies,Pens,11,4.26,0.0497,44.53,29.22,15.31,0.3438,Debit Card,Online,No
TXN-004883,2024-03-30,2024,3,2024-03,CUST-01917,North,Accessories,Mouse,10,26.0,0.0737,240.84,208.12,32.72,0.1359,Debit Card,Online,No
TXN-004884,2023-05-27,2023,5,2023-05,UNKNOWN,West,Electronics,Monitor,10,276.52,0.2216,2152.43,1800.72,351.71,0.1634,Debit Card,Online,No
TXN-004885,2023-01-06,2023,1,2023-01,CUST-01983,West,Electronics,Tablet,1,425.07,0.1266,371.26,288.7,82.56,0.2224,Credit Card,Online,No
TXN-004886,2023-07-04,2023,7,2023-07,CUST-00679,West,Office Supplies,Stapler,10,9.94,0.2101,78.52,54.96,23.56,0.3001,Upi,Store,No
TXN-004887,2024-09-22,2024,9,2024-09,CUST-01605,West,Electronics,Printer,5,201.44,0.35,654.68,569.23,85.45,0.1305,Bank Transfer,Marketplace,No
TXN-004888,2024-05-06,2024,5,2024-05,CUST-00479,West,Office Supplies,Stapler,9,8.99,0.0965,73.1,59.06,14.04,0.1921,Debit Card,Marketplace,Yes
TXN-004889,2023-11-05,2023,11,2023-11,CUST-02218,South,Office Supplies,Notebook,10,7.82,0.1051,69.98,63.81,6.17,0.0882,Upi,Online,No
TXN-004890,2024-03-15,2024,3,2024-03,CUST-00383,North,Accessories,Keyboard,5,63.88,0.35,207.61,220.04,-12.43,-0.0599,Bank Transfer,Store,No
TXN-004891,2025-02-03,2025,2,2025-02,CUST-02104,South,Electronics,Tablet,2,398.77,0.2428,603.9,658.71,-54.81,-0.0908,Upi,Online,No
TXN-004892,2024-06-05,2024,6,2024-06,CUST-00375,South,Accessories,Webcam,2,77.21,0.0375,148.63,87.05,61.58,0.4143,Cash,Store,No
TXN-004893,2023-02-22,2023,2,2023-02,CUST-00722,East,Accessories,Desk Lamp,7,40.09,0.1838,229.05,232.0,-2.95,-0.0129,Upi,Store,No
TXN-004894,2023-02-14,2023,2,2023-02,CUST-01800,North,Electronics,Laptop,9,856.82,0.1641,6445.94,5641.12,804.82,0.1249,Debit Card,Online,No
TXN-004895,2024-03-15,2024,3,2024-03,CUST-02397,North,Furniture,Bookshelf,1,147.82,0.2139,116.2,96.86,19.34,0.1664,Cash,Store,No
TXN-004896,2024-01-04,2024,1,2024-01,CUST-01771,East,Furniture,Cabinet,11,211.22,0.0189,2279.51,1350.18,929.33,0.4077,Upi,Online,No
TXN-004897,2025-02-14,2025,2,2025-02,CUST-00858,North,Electronics,Tablet,4,397.67,0.2215,1238.34,991.6,246.74,0.1993,Credit Card,Online,No
TXN-004898,2024-06-15,2024,6,2024-06,CUST-00778,North,Accessories,Keyboard,12,57.21,0.1197,604.34,553.77,50.57,0.0837,Debit Card,Marketplace,No
TXN-004899,2024-11-21,2024,11,2024-11,CUST-01577,North,Electronics,Laptop,10,827.12,0.135,7154.59,7073.27,81.32,0.0114,Upi,Online,No
TXN-004900,2024-06-17,2024,6,2024-06,CUST-01124,East,Electronics,Headphones,11,87.66,0.0419,923.86,551.68,372.18,0.4029,Cash,Store,No
TXN-004901,2023-11-11,2023,11,2023-11,CUST-00518,North,Electronics,Headphones,3,101.82,0.0618,286.58,182.82,103.76,0.3621,Cash,Store,No
TXN-004902,2024-08-22,2024,8,2024-08,CUST-01571,North,Office Supplies,Stapler,10,8.98,0.0404,86.17,59.68,26.49,0.3074,Credit Card,Online,No
TXN-004903,2024-07-20,2024,7,2024-07,CUST-01087,North,Accessories,Desk Lamp,10,46.19,0.188,375.06,394.06,-19.0,-0.0507,Debit Card,Online,No
TXN-004904,2024-10-18,2024,10,2024-10,CUST-02438,West,Office Supplies,Folders,12,6.52,0.0472,74.55,46.26,28.29,0.3795,Bank Transfer,Store,No
TXN-004905,2023-06-22,2023,6,2023-06,CUST-00074,North,Office Supplies,Notebook,8,8.99,0.1433,61.61,60.46,1.15,0.0187,Upi,Online,No
TXN-004906,2024-08-08,2024,8,2024-08,CUST-01858,North,Electronics,Tablet,11,343.19,0.1374,3256.39,2430.57,825.82,0.2536,Cash,Store,No
TXN-004907,2023-09-18,2023,9,2023-09,CUST-01996,West,Office Supplies,Paper Pack,7,11.9,0.1068,74.4,57.91,16.49,0.2216,Credit Card,Online,No
TXN-004908,2024-12-21,2024,12,2024-12,CUST-02008,West,Furniture,Conference Table,14,519.51,0.111,6465.82,4667.21,1798.61,0.2782,Cash,Store,No
TXN-004909,2024-12-29,2024,12,2024-12,CUST-01751,North,Furniture,Office Chair,10,219.26,0.0366,2112.35,1688.49,423.86,0.2007,Cash,Online,No
TXN-004910,2024-07-23,2024,7,2024-07,CUST-02445,South,Office Supplies,Stapler,1,9.11,0.1247,7.97,5.22,2.75,0.345,Bank Transfer,Online,No
TXN-004911,2025-05-13,2025,5,2025-05,CUST-00774,North,Accessories,Keyboard,12,59.28,0.0953,643.57,577.25,66.32,0.1031,Credit Card,Store,No
TXN-004912,2024-05-05,2024,5,2024-05,CUST-00953,East,Office Supplies,Notebook,3,7.6,0.1438,19.52,16.03,3.49,0.1788,Credit Card,Store,No
TXN-004913,2023-01-23,2023,1,2023-01,CUST-02336,North,Office Supplies,Pens,1,3.89,0.2057,3.09,2.28,0.81,0.2621,Cash,Store,No
TXN-004914,2024-07-06,2024,7,2024-07,CUST-00173,West,Furniture,Desk,9,348.14,0.1061,2800.82,1978.67,822.15,0.2935,Debit Card,Online,No
TXN-004915,2024-12-10,2024,12,2024-12,UNKNOWN,West,Electronics,Headphones,7,98.91,0.115,612.75,403.99,208.76,0.3407,Debit Card,Marketplace,No
TXN-004916,2023-04-03,2023,4,2023-04,CUST-01868,East,Electronics,Paper Pack,6,13.61,0.0223,79.84,59.23,20.61,0.2581,Upi,Online,No
TXN-004917,2023-04-06,2023,4,2023-04,CUST-01473,North,Office Supplies,Notebook,6,7.47,0.1539,37.92,37.52,0.4,0.0105,Cash,Online,No
TXN-004918,2023-09-07,2023,9,2023-09,CUST-00303,West,Office Supplies,Notebook,5,7.86,0.0934,35.63,24.61,11.02,0.3093,Bank Transfer,Online,No
TXN-004919,2025-02-08,2025,2,2025-02,CUST-01528,East,Office Supplies,Notebook,13,8.33,0.3294,72.62,90.68,-18.06,-0.2487,Bank Transfer,Online,No
TXN-004920,2024-04-25,2024,4,2024-04,CUST-01097,West,Furniture,Bookshelf,11,157.99,0.1196,1530.04,1092.28,437.76,0.2861,Credit Card,Online,No
TXN-004921,2025-06-09,2025,6,2025-06,CUST-00220,North,Electronics,Monitor,12,268.72,0.35,2096.02,1935.31,160.71,0.0767,Credit Card,Online,No
TXN-004922,2025-03-07,2025,3,2025-03,CUST-01846,East,Electronics,Laptop,8,760.03,0.0877,5547.0,4967.31,579.69,0.1045,Debit Card,Online,Yes
TXN-004923,2024-05-21,2024,5,2024-05,CUST-02032,West,Office Supplies,Paper Pack,11,11.1,0.1494,103.86,87.68,16.18,0.1558,Upi,Online,No
TXN-004924,2024-09-11,2024,9,2024-09,CUST-01396,West,Accessories,Desk Lamp,8,46.23,0.0416,354.45,243.54,110.91,0.3129,Credit Card,Online,No
TXN-004925,2023-10-29,2023,10,2023-10,CUST-00408,East,Furniture,Conference Table,13,525.92,0.0698,6359.74,5238.0,1121.74,0.1764,Upi,Store,No
TXN-004926,2023-03-24,2023,3,2023-03,CUST-00918,South,Office Supplies,Paper Pack,1,11.15,0.1196,9.82,7.72,2.1,0.2138,Credit Card,Store,No
TXN-004927,2023-12-30,2023,12,2023-12,CUST-01352,South,Office Supplies,Pens,12,4.01,0.2499,36.09,27.49,8.6,0.2383,Cash,Online,No
TXN-004928,2024-06-24,2024,6,2024-06,CUST-01286,East,Electronics,Laptop,7,797.23,0.0753,5160.39,4217.91,942.48,0.1826,Bank Transfer,Online,No
TXN-004929,2023-06-16,2023,6,2023-06,CUST-01479,West,Electronics,Tablet,5,427.7,0.1199,1882.09,1626.16,255.93,0.136,Bank Transfer,Store,No
TXN-004930,2023-07-22,2023,7,2023-07,CUST-00614,East,Electronics,Headphones,9,94.32,0.1461,724.86,598.3,126.56,0.1746,Credit Card,Marketplace,No
TXN-004931,2023-01-14,2023,1,2023-01,CUST-01991,North,Accessories,Mouse,13,23.42,0.1655,254.07,220.19,33.88,0.1333,Bank Transfer,Marketplace,Yes
TXN-004932,2024-10-31,2024,10,2024-10,CUST-00186,North,Electronics,Printer,4,197.16,0.1371,680.52,439.53,240.99,0.3541,Upi,Marketplace,No
TXN-004933,2025-03-31,2025,3,2025-03,CUST-02467,East,Office Supplies,Folders,7,6.61,0.0705,43.01,29.38,13.63,0.3169,Upi,Store,No
TXN-004934,2025-01-24,2025,1,2025-01,CUST-01032,North,Furniture,Conference Table,4,618.44,0.2325,1898.61,1509.54,389.07,0.2049,Cash,Online,No
TXN-004935,2023-12-13,2023,12,2023-12,UNKNOWN,North,Office Supplies,Paper Pack,12,12.24,0.0076,145.76,117.85,27.91,0.1915,Upi,Store,No
TXN-004936,2024-06-25,2024,6,2024-06,CUST-00146,South,Electronics,Printer,8,210.92,0.35,1096.78,1025.64,71.14,0.0649,Credit Card,Store,No
TXN-004937,2025-05-26,2025,5,2025-05,CUST-01674,West,Accessories,Mouse,5,23.19,0.1081,103.42,91.15,12.27,0.1186,Bank Transfer,Marketplace,No
TXN-004938,2024-06-23,2024,6,2024-06,CUST-02450,South,Furniture,Conference Table,13,572.91,0.3093,5144.22,5425.11,-280.89,-0.0546,Upi,Store,No
TXN-004939,2023-09-27,2023,9,2023-09,CUST-02402,North,Accessories,Mouse,4,20.2,0.1291,70.37,54.18,16.19,0.2301,Debit Card,Online,Yes
TXN-004940,2023-11-05,2023,11,2023-11,CUST-01120,South,Office Supplies,Paper Pack,2,11.39,0.2662,16.72,17.78,-1.06,-0.0634,Upi,Online,No
TXN-004941,2024-10-25,2024,10,2024-10,CUST-00936,South,Furniture,Conference Table,4,570.26,0.3475,1488.38,1572.51,-84.13,-0.0565,Debit Card,Store,No
TXN-004942,2024-02-11,2024,2,2024-02,CUST-02206,North,Office Supplies,Pens,5,4.18,0.0885,19.05,16.23,2.82,0.148,Debit Card,Marketplace,No
TXN-004943,2025-02-02,2025,2,2025-02,CUST-01595,East,Office Supplies,Paper Pack,4,11.42,0.2012,36.49,36.81,-0.32,-0.0088,Credit Card,Online,No
TXN-004944,2025-02-27,2025,2,2025-02,CUST-02380,East,Electronics,Monitor,1,276.35,0.2093,218.51,175.61,42.9,0.1963,Cash,Online,No
TXN-004945,2023-02-02,2023,2,2023-02,CUST-00586,East,Office Supplies,Paper Pack,14,11.75,0.0781,151.65,132.48,19.17,0.1264,Bank Transfer,Online,No
TXN-004946,2024-10-21,2024,10,2024-10,CUST-01124,East,Office Supplies,Folders,5,6.07,0.2223,23.6,21.28,2.32,0.0983,Upi,Store,No
TXN-004947,2023-12-04,2023,12,2023-12,CUST-00783,North,Office Supplies,Pens,14,3.99,0.1728,46.21,43.18,3.03,0.0656,Cash,Online,No
TXN-004948,2024-04-19,2024,4,2024-04,CUST-01051,North,Office Supplies,Notebook,10,8.45,0.35,54.92,71.7,-16.78,-0.3055,Debit Card,Online,No
TXN-004949,2023-08-30,2023,8,2023-08,CUST-02183,North,Office Supplies,Notebook,12,8.77,0.203,83.88,64.37,19.51,0.2326,Upi,Store,No
TXN-004950,2023-12-02,2023,12,2023-12,CUST-02234,North,Furniture,Bookshelf,5,138.16,0.0849,632.15,527.2,104.95,0.166,Credit Card,Online,No
TXN-004951,2023-10-29,2023,10,2023-10,CUST-01489,East,Furniture,Office Chair,10,205.34,0.1071,1833.48,1743.8,89.68,0.0489,Upi,Online,No
TXN-004952,2023-02-15,2023,2,2023-02,CUST-00087,North,Electronics,Monitor,6,242.18,0.35,944.5,843.85,100.65,0.1066,Bank Transfer,Store,No
TXN-004953,2024-12-14,2024,12,2024-12,CUST-01105,East,Office Supplies,Stapler,6,8.87,0.0526,50.42,35.92,14.5,0.2876,Debit Card,Store,No
TXN-004954,2023-05-11,2023,5,2023-05,CUST-01219,North,Electronics,Printer,14,201.11,0.1422,2415.17,1732.09,683.08,0.2828,Bank Transfer,Online,No
TXN-004955,2023-12-09,2023,12,2023-12,CUST-01785,North,Electronics,Laptop,13,952.53,0.013,12221.91,9452.47,2769.44,0.2266,Credit Card,Online,No
TXN-004956,2023-06-26,2023,6,2023-06,CUST-00672,North,Office Supplies,Paper Pack,5,10.98,0.0936,49.76,30.81,18.95,0.3808,Bank Transfer,Store,No
TXN-004957,2023-05-27,2023,5,2023-05,CUST-01447,South,Electronics,Monitor,1,274.92,0.0155,270.66,232.79,37.87,0.1399,Upi,Store,Yes
TXN-004958,2023-12-07,2023,12,2023-12,CUST-01882,East,Electronics,Printer,8,172.9,0.0481,1316.67,843.82,472.85,0.3591,Bank Transfer,Online,No
TXN-004959,2025-04-17,2025,4,2025-04,CUST-01425,West,Accessories,USB Hub,14,37.28,0.2239,405.06,409.54,-4.48,-0.0111,Cash,Online,No
TXN-004960,2025-05-11,2025,5,2025-05,CUST-02092,North,Office Supplies,Folders,14,5.91,0.133,71.74,70.54,1.2,0.0167,Debit Card,Store,No
TXN-004961,2023-12-15,2023,12,2023-12,CUST-00632,East,Office Supplies,Stapler,7,8.73,0.0752,56.51,41.21,15.3,0.2707,Bank Transfer,Online,No
TXN-004962,2024-04-05,2024,4,2024-04,CUST-01551,West,Furniture,Office Chair,8,170.04,0.0642,1272.99,1000.97,272.02,0.2137,Bank Transfer,Store,No
TXN-004963,2025-06-17,2025,6,2025-06,CUST-01140,South,Office Supplies,Folders,13,5.97,0.1198,68.31,63.25,5.06,0.0741,Bank Transfer,Online,No
TXN-004964,2023-08-03,2023,8,2023-08,CUST-01018,North,Accessories,USB Hub,3,34.01,0.1369,88.06,63.13,24.93,0.2831,Credit Card,Online,No
TXN-004965,2025-05-11,2025,5,2025-05,CUST-01061,North,Electronics,Headphones,4,83.67,0.2153,262.62,254.55,8.07,0.0307,Credit Card,Online,No
TXN-004966,2023-04-07,2023,4,2023-04,CUST-01388,North,Electronics,Monitor,3,243.67,0.2774,528.23,607.67,-79.44,-0.1504,Bank Transfer,Store,No
TXN-004967,2023-07-25,2023,7,2023-07,CUST-01283,West,Electronics,Headphones,9,101.07,0.2371,693.96,542.36,151.6,0.2185,Debit Card,Store,Yes
TXN-004968,2023-11-05,2023,11,2023-11,CUST-01436,South,Accessories,Webcam,13,67.75,0.1121,782.02,644.03,137.99,0.1765,Debit Card,Store,No
TXN-004969,2023-02-03,2023,2,2023-02,CUST-02401,East,Electronics,Monitor,5,243.56,0.1787,1000.18,1012.0,-11.82,-0.0118,Cash,Online,No
TXN-004970,2025-01-13,2025,1,2025-01,CUST-01588,West,Electronics,Desk,13,321.19,0.1028,3746.23,3585.31,160.92,0.043,Debit Card,Store,No
TXN-004971,2025-02-19,2025,2,2025-02,CUST-01368,South,Office Supplies,Stapler,8,9.35,0.04,71.81,54.07,17.74,0.247,Cash,Online,No
TXN-004972,2023-12-16,2023,12,2023-12,CUST-02306,East,Accessories,USB Hub,4,36.82,0.141,126.51,103.54,22.97,0.1816,Cash,Marketplace,No
TXN-004973,2025-02-01,2025,2,2025-02,CUST-00595,North,Furniture,Desk,14,328.65,0.1247,4027.34,2849.93,1177.41,0.2924,Upi,Store,No
TXN-004974,2024-12-05,2024,12,2024-12,CUST-00623,South,Furniture,Desk,9,350.95,0.0415,3027.47,2111.87,915.6,0.3024,Upi,Store,No
TXN-004975,2024-12-31,2024,12,2024-12,CUST-00292,North,Accessories,Keyboard,8,55.22,0.2852,315.77,344.5,-28.73,-0.091,Upi,Online,Yes
TXN-004976,2025-01-02,2025,1,2025-01,CUST-00504,North,Electronics,Headphones,3,93.21,0.1568,235.78,204.58,31.2,0.1323,Credit Card,Store,No
TXN-004977,2024-06-07,2024,6,2024-06,CUST-00196,South,Office Supplies,Paper Pack,8,12.84,0.1233,90.05,83.21,6.84,0.076,Upi,Online,No
TXN-004978,2023-04-12,2023,4,2023-04,CUST-00476,East,Electronics,Headphones,4,94.29,0.2334,289.13,239.34,49.79,0.1722,Cash,Online,No
